UTC_TIME,FUEL_USED_2,FUEL_USED_3,FUEL_USED_4,FW_GEO_ALTITUDE,VALUE_FOB,VALUE_FUEL_QTY_CT,VALUE_FUEL_QTY_FT1,VALUE_FUEL_QTY_FT2,VALUE_FUEL_QTY_FT3,VALUE_FUEL_QTY_FT4,VALUE_FUEL_QTY_LXT,VALUE_FUEL_QTY_RXT,FLIGHT_PHASE_COUNT,FUEL_USED_1,Flight,MSN,total_fuel_used,Fuel_On_board_tanks,FOB - total_fuel_used,fuel_used_per_minute_FOB_diff,fuel_used_per_minute_total_fuel_used_diff,cummalitive_fuel_used,initial_FOB,initial_FOB_calculated,fuel_used+FOB,diff_initial_FOB_fuel_used+FOB,predicted_FOB,diff_initial_FOB,alititude_diff,diff_FOB,Real_FOB-predicted_FOB,FAKE_LEAKAGE
11/6/2016 18:00,7047.155762,7082.079102,7078.452148,24195,12035,0,1804,2460,2470,1827,1806,1669,8,6978.316895,1793,F-RBAD,28186.00391,12036,-16151.00391,3,1.09960937,1862923003,39982,39985,40221.00391,-239.0039063,11795.99609,-3,-20,3,239.0039063,
11/6/2016 18:00,7047.419434,7082.375977,7078.721191,24172,12035,0,1804,2460,2469,1829,1805,1672,8,6978.54834,1793,F-RBAD,28187.06494,12039,-16152.06494,0,1.06103515,1862951190,39982,39985,40222.06494,-240.0649414,11794.93506,-3,-23,0,240.0649414,
11/6/2016 18:00,7047.716797,7082.640137,7078.991211,24147,12035,0,1804,2460,2468,1829,1803,1674,8,6978.845703,1793,F-RBAD,28188.19385,12038,-16153.19385,0,1.12890626,1862979378,39982,39985,40223.19385,-241.1938477,11793.80615,-3,-25,0,241.1938477,
11/6/2016 18:00,7047.947754,7082.937988,7079.294922,24126,12034,0,1803,2458,2469,1829,1801,1676,8,6979.111816,1793,F-RBAD,28189.29248,12036,-16155.29248,-1,1.09863282,1863007567,39982,39985,40223.29248,-241.2924805,11792.70752,-3,-21,-1,241.2924805,
11/6/2016 18:00,7048.234863,7083.195801,7079.555664,24110,12031,0,1802,2457,2470,1828,1800,1676,8,6979.399902,1793,F-RBAD,28190.38623,12033,-16159.38623,-3,1.09374998,1863035757,39982,39985,40221.38623,-239.3862305,11791.61377,-3,-16,-3,239.3862305,
11/6/2016 18:00,7048.478516,7083.439453,7079.835449,24085,12030,0,1802,2458,2469,1827,1800,1676,8,6979.643555,1793,F-RBAD,28191.39697,12032,-16161.39697,-1,1.01074219,1863063949,39982,39985,40221.39697,-239.3969726,11790.60303,-3,-25,-1,239.3969726,
11/6/2016 18:00,7048.737793,7083.670898,7080.041504,24060,12027,0,1802,2458,2468,1825,1800,1676,8,6979.901367,1793,F-RBAD,28192.35156,12029,-16165.35156,-3,0.95458986,1863092141,39982,39985,40219.35156,-237.3515625,11789.64844,-3,-25,-3,237.3515625,
11/6/2016 18:00,7048.952637,7083.916016,7080.29248,24043,12024,0,1802,2459,2467,1824,1799,1677,8,6980.116211,1793,F-RBAD,28193.27734,12028,-16169.27734,-3,0.92578124,1863120334,39982,39985,40217.27734,-235.2773438,11788.72266,-3,-17,-3,235.2773438,
11/6/2016 18:00,7049.138184,7084.104004,7080.509766,24018,12024,0,1802,2458,2467,1823,1798,1678,8,6980.302734,1793,F-RBAD,28194.05469,12026,-16170.05469,0,0.77734375,1863148529,39982,39985,40218.05469,-236.0546875,11787.94531,-3,-25,0,236.0546875,
11/6/2016 18:00,7049.293945,7084.279297,7080.669434,23996,12023,0,1802,2457,2468,1822,1798,1678,8,6980.477051,1793,F-RBAD,28194.71973,12025,-16171.71973,-1,0.66503906,1863176723,39982,39985,40217.71973,-235.7197266,11787.28027,-3,-22,-1,235.7197266,
11/6/2016 18:00,7049.458496,7084.407715,7080.837891,23974,12022,0,1801,2457,2469,1821,1799,1678,8,6980.620117,1793,F-RBAD,28195.32422,12025,-16173.32422,-1,0.60449218,1863204919,39982,39985,40217.32422,-235.3242187,11786.67578,-3,-22,-1,235.3242187,
11/6/2016 18:00,7049.584961,7084.550293,7080.953613,23949,12020,0,1801,2458,2468,1820,1799,1678,8,6980.760742,1793,F-RBAD,28195.84961,12024,-16175.84961,-2,0.52539064,1863233114,39982,39985,40215.84961,-233.8496094,11786.15039,-3,-25,-2,233.8496094,
11/6/2016 18:00,7049.70459,7084.668945,7081.079102,23929,12019,0,1801,2457,2468,1819,1798,1679,8,6980.853516,1793,F-RBAD,28196.30615,12022,-16177.30615,-1,0.45654295,1863261311,39982,39985,40215.30615,-233.3061523,11785.69385,-3,-20,-1,233.3061523,
11/6/2016 18:00,7049.785645,7084.761719,7081.175781,23904,12017,0,1801,2457,2468,1818,1795,1681,8,6980.958008,1793,F-RBAD,28196.68115,12020,-16179.68115,-2,0.37500001,1863289507,39982,39985,40213.68115,-231.6811523,11785.31885,-3,-25,-2,231.6811523,
11/6/2016 18:00,7049.875488,7084.853027,7081.26709,23881,12013,0,1800,2456,2468,1817,1794,1681,8,6981.040039,1793,F-RBAD,28197.03564,12016,-16184.03564,-4,0.35449218,1863317704,39982,39985,40210.03564,-228.0356445,11784.96436,-3,-23,-4,228.0356445,
11/6/2016 18:00,7049.948242,7084.912109,7081.333496,23863,12011,0,1800,2455,2469,1817,1792,1681,8,6981.116211,1793,F-RBAD,28197.31006,12014,-16186.31006,-2,0.27441408,1863345902,39982,39985,40208.31006,-226.3100586,11784.68994,-3,-18,-2,226.3100586,
11/6/2016 18:00,7050.009277,7084.985352,7081.398438,23837,12007,0,1799,2456,2468,1816,1792,1680,8,6981.180176,1793,F-RBAD,28197.57324,12011,-16190.57324,-4,0.26318358,1863374099,39982,39985,40204.57324,-222.5732422,11784.42676,-3,-26,-4,222.5732422,
11/6/2016 18:00,7050.084961,7085.054688,7081.469238,23816,12007,0,1800,2456,2467,1815,1791,1680,8,6981.249023,1793,F-RBAD,28197.85791,12009,-16190.85791,0,0.28466798,1863402297,39982,39985,40204.85791,-222.8579102,11784.14209,-3,-21,0,222.8579102,
11/6/2016 18:00,7050.146973,7085.136719,7081.552734,23794,12003,0,1799,2457,2466,1814,1787,1681,8,6981.321777,1793,F-RBAD,28198.1582,12004,-16195.1582,-4,0.30029297,1863430495,39982,39985,40201.1582,-219.1582031,11783.8418,-3,-22,-4,219.1582031,
11/6/2016 18:00,7050.227051,7085.210449,7081.627441,23771,11999,0,1800,2457,2465,1814,1781,1684,8,6981.402344,1793,F-RBAD,28198.46729,12001,-16199.46729,-4,0.30908203,1863458694,39982,39985,40197.46729,-215.4672852,11783.53271,-3,-23,-4,215.4672852,
11/6/2016 18:00,7050.297852,7085.282715,7081.710938,23747,11999,0,1799,2456,2466,1816,1777,1687,8,6981.474609,1793,F-RBAD,28198.76611,12001,-16199.76611,0,0.29882812,1863486893,39982,39985,40197.76611,-215.7661133,11783.23389,-3,-24,0,215.7661133,
11/6/2016 18:00,7050.376953,7085.355957,7081.784668,23726,11997,0,1798,2454,2467,1818,1775,1687,8,6981.555176,1793,F-RBAD,28199.07275,11999,-16202.07275,-2,0.30664062,1863515092,39982,39985,40196.07275,-214.0727539,11782.92725,-3,-21,-2,214.0727539,
11/6/2016 18:00,7050.448242,7085.4375,7081.858398,23700,11998,0,1798,2454,2468,1820,1775,1686,8,6981.617188,1793,F-RBAD,28199.36133,12001,-16201.36133,1,0.28857423,1863543291,39982,39985,40197.36133,-215.3613281,11782.63867,-3,-26,1,215.3613281,
11/6/2016 18:00,7050.519531,7085.51123,7081.932617,23679,11994,0,1798,2455,2467,1819,1775,1684,8,6981.698242,1793,F-RBAD,28199.66162,11998,-16205.66162,-4,0.30029297,1863571491,39982,39985,40193.66162,-211.6616211,11782.33838,-3,-21,-4,211.6616211,
11/6/2016 18:00,7050.59082,7085.594238,7082.016113,23656,11991,0,1799,2457,2464,1817,1774,1683,8,6981.769043,1793,F-RBAD,28199.97021,11994,-16208.97021,-3,0.30859374,1863599691,39982,39985,40190.97021,-208.9702148,11782.02979,-3,-23,-3,208.9702148,
11/6/2016 18:00,7050.671875,7085.658203,7082.100098,23629,11987,0,1799,2458,2462,1816,1772,1683,8,6981.851074,1793,F-RBAD,28200.28125,11990,-16213.28125,-4,0.31103516,1863627891,39982,39985,40187.28125,-205.28125,11781.71875,-3,-27,-4,205.28125,
11/6/2016 18:00,7050.743652,7085.743652,7082.175293,23606,11984,0,1799,2456,2462,1815,1768,1685,8,6981.932129,1793,F-RBAD,28200.59473,11985,-16216.59473,-3,0.31347656,1863656092,39982,39985,40184.59473,-202.5947266,11781.40527,-3,-23,-3,202.5947266,
11/6/2016 18:00,7050.825195,7085.818359,7082.25,23584,11981,0,1798,2456,2462,1815,1766,1685,8,6981.995605,1793,F-RBAD,28200.88916,11982,-16219.88916,-3,0.2944336,1863684292,39982,39985,40181.88916,-199.8891602,11781.11084,-3,-22,-3,199.8891602,
11/6/2016 18:00,7050.896973,7085.901855,7082.324707,23559,11977,0,1798,2456,2462,1814,1765,1684,8,6982.07666,1793,F-RBAD,28201.2002,11979,-16224.2002,-4,0.31103516,1863712494,39982,39985,40178.2002,-196.2001953,11780.7998,-3,-25,-4,196.2001953,
11/6/2016 18:00,7050.96875,7085.984863,7082.40918,23535,11973,0,1798,2455,2462,1814,1764,1682,8,6982.149902,1793,F-RBAD,28201.5127,11975,-16228.5127,-4,0.31249999,1863740695,39982,39985,40174.5127,-192.5126953,11780.4873,-3,-24,-4,192.5126953,
11/6/2016 18:00,7051.040527,7086.059082,7082.483887,23514,11971,0,1798,2456,2462,1814,1764,1681,8,6982.230957,1793,F-RBAD,28201.81445,11975,-16230.81445,-2,0.30175781,1863768897,39982,39985,40172.81445,-190.8144531,11780.18555,-3,-21,-2,190.8144531,
11/6/2016 18:00,7051.121582,7086.134277,7082.568359,23494,11970,0,1798,2457,2461,1815,1763,1680,8,6982.303223,1793,F-RBAD,28202.12744,11974,-16232.12744,-1,0.31298829,1863797099,39982,39985,40172.12744,-190.1274414,11779.87256,-3,-20,-1,190.1274414,
11/6/2016 18:00,7051.202637,7086.208496,7082.633789,23469,11971,0,1798,2457,2460,1816,1763,1680,8,6982.375977,1793,F-RBAD,28202.4209,11974,-16231.4209,1,0.29345702,1863825301,39982,39985,40173.4209,-191.4208984,11779.5791,-3,-25,1,191.4208984,
11/6/2016 18:00,7051.274902,7086.291992,7082.718262,23451,11972,0,1798,2456,2460,1817,1764,1680,8,6982.44873,1793,F-RBAD,28202.73389,11975,-16230.73389,1,0.31298829,1863853504,39982,39985,40174.73389,-192.7338867,11779.26611,-3,-18,1,192.7338867,
11/6/2016 18:00,7051.34668,7086.365723,7082.793457,23426,11972,0,1797,2456,2460,1817,1765,1679,8,6982.529297,1793,F-RBAD,28203.03516,11974,-16231.03516,0,0.30126954,1863881707,39982,39985,40175.03516,-193.0351563,11778.96484,-3,-25,0,193.0351563,
11/6/2016 18:00,7051.419434,7086.449707,7082.877441,23410,11971,0,1797,2455,2460,1816,1767,1678,8,6982.603516,1793,F-RBAD,28203.3501,11973,-16232.3501,-1,0.31494139,1863909911,39982,39985,40174.3501,-192.3500977,11778.6499,-3,-16,-1,192.3500977,
11/6/2016 18:00,7051.500488,7086.513672,7082.953125,23389,11972,0,1797,2456,2460,1815,1767,1679,8,6982.685547,1793,F-RBAD,28203.65283,11974,-16231.65283,1,0.30273439,1863938114,39982,39985,40175.65283,-193.652832,11778.34717,-3,-21,1,193.652832,
11/6/2016 18:00,7051.573242,7086.597168,7083.028809,23367,11971,0,1797,2456,2459,1813,1766,1680,8,6982.749023,1793,F-RBAD,28203.94824,11971,-16232.94824,-1,0.29541015,1863966318,39982,39985,40174.94824,-192.9482422,11778.05176,-3,-22,-1,192.9482422,
11/6/2016 18:00,7051.655273,7086.672363,7083.103516,23349,11968,0,1797,2456,2459,1813,1765,1681,8,6982.830566,1793,F-RBAD,28204.26172,11971,-16236.26172,-3,0.31347656,1863994522,39982,39985,40172.26172,-190.2617188,11777.73828,-3,-18,-3,190.2617188,
11/6/2016 18:00,7051.718262,7086.753906,7083.188477,23327,11968,0,1796,2454,2460,1812,1767,1680,8,6982.90332,1793,F-RBAD,28204.56396,11969,-16236.56396,0,0.30224609,1864022727,39982,39985,40172.56396,-190.5639648,11777.43604,-3,-22,0,190.5639648,
11/6/2016 18:00,7051.800293,7086.832031,7083.263672,23302,11968,0,1795,2453,2461,1812,1770,1679,8,6982.985352,1793,F-RBAD,28204.88135,11970,-16236.88135,0,0.31738282,1864050932,39982,39985,40172.88135,-190.8813477,11777.11865,-3,-25,0,190.8813477,
11/6/2016 18:00,7051.873047,7086.908691,7083.348145,23281,11970,0,1795,2454,2460,1810,1777,1676,8,6983.057617,1793,F-RBAD,28205.1875,11972,-16235.1875,2,0.30615235,1864079137,39982,39985,40175.1875,-193.1875,11776.8125,-3,-21,2,193.1875,
11/6/2016 18:00,7051.95459,7086.98291,7083.414063,23257,11972,0,1795,2455,2459,1808,1783,1674,8,6983.131348,1793,F-RBAD,28205.48291,11974,-16233.48291,2,0.29541015,1864107343,39982,39985,40177.48291,-195.4829102,11776.51709,-3,-24,2,195.4829102,
11/6/2016 18:00,7052.026855,7087.066895,7083.499023,23232,11974,0,1796,2456,2457,1807,1786,1674,8,6983.20459,1793,F-RBAD,28205.79736,11976,-16231.79736,2,0.31445312,1864135548,39982,39985,40179.79736,-197.7973633,11776.20264,-3,-25,2,197.7973633,
11/6/2016 18:00,7052.100098,7087.143066,7083.584473,23213,11975,0,1796,2456,2456,1806,1787,1675,8,6983.288086,1793,F-RBAD,28206.11572,11976,-16231.11572,1,0.31835939,1864163755,39982,39985,40181.11572,-199.1157227,11775.88428,-3,-19,1,199.1157227,
11/6/2016 18:00,7052.181152,7087.238281,7083.670898,23190,11974,0,1795,2454,2457,1807,1787,1675,8,6983.381836,1793,F-RBAD,28206.47217,11975,-16232.47217,-1,0.3564453,1864191961,39982,39985,40180.47217,-198.472168,11775.52783,-3,-23,-1,198.472168,
11/6/2016 18:00,7052.29248,7087.318359,7083.790527,23166,11973,0,1794,2453,2458,1808,1788,1674,8,6983.484375,1793,F-RBAD,28206.88574,11975,-16233.88574,-1,0.41357422,1864220168,39982,39985,40179.88574,-197.8857422,11775.11426,-3,-24,-1,197.8857422,
11/6/2016 18:00,7052.412109,7087.416992,7083.90332,23144,11972,0,1794,2453,2457,1808,1789,1673,8,6983.604492,1793,F-RBAD,28207.33691,11974,-16235.33691,-1,0.45117188,1864248375,39982,39985,40179.33691,-197.3369141,11774.66309,-3,-22,-1,197.3369141,
11/6/2016 18:00,7052.565918,7087.561035,7084.066406,23120,11971,0,1794,2453,2457,1807,1789,1673,8,6983.737793,1793,F-RBAD,28207.93115,11973,-16236.93115,-1,0.59423828,1864276583,39982,39985,40178.93115,-196.9311524,11774.06885,-3,-24,-1,196.9311524,
11/6/2016 18:00,7052.700684,7087.720703,7084.225586,23096,11971,0,1794,2453,2457,1807,1789,1673,8,6983.906738,1793,F-RBAD,28208.55371,11973,-16237.55371,0,0.62255858,1864304792,39982,39985,40179.55371,-197.5537109,11773.44629,-3,-24,0,197.5537109,
11/6/2016 18:00,7052.883301,7087.908203,7084.410645,23074,11970,0,1794,2453,2457,1806,1789,1673,8,6984.064941,1793,F-RBAD,28209.26709,11972,-16239.26709,-1,0.71337891,1864333001,39982,39985,40179.26709,-197.2670898,11772.73291,-3,-22,-1,197.2670898,
11/6/2016 18:00,7053.074219,7088.050293,7084.583984,23053,11971,0,1794,2452,2458,1807,1790,1672,8,6984.253906,1793,F-RBAD,28209.9624,11973,-16238.9624,1,0.69531251,1864361211,39982,39985,40180.9624,-198.9624024,11772.0376,-3,-21,1,198.9624024,
11/6/2016 18:00,7053.25293,7088.250977,7084.766602,23031,11972,0,1794,2452,2458,1809,1790,1672,8,6984.409668,1793,F-RBAD,28210.68018,11975,-16238.68018,1,0.71777343,1864389422,39982,39985,40182.68018,-200.6801758,11771.31982,-3,-22,1,200.6801758,
11/6/2016 18:01,7053.461426,7088.438477,7084.956055,23006,11974,0,1794,2453,2457,1810,1791,1672,8,6984.617676,1793,F-RBAD,28211.47363,11977,-16237.47363,2,0.79345703,1864417633,39982,39985,40185.47363,-203.4736328,11770.52637,-3,-25,2,203.4736328,
11/6/2016 18:01,7053.62793,7088.654785,7085.17334,22986,11976,0,1794,2452,2457,1811,1792,1673,8,6984.807129,1793,F-RBAD,28212.26318,11979,-16236.26318,2,0.78955079,1864445845,39982,39985,40188.26318,-206.2631836,11769.73682,-3,-20,2,206.2631836,
11/6/2016 18:01,7053.842285,7088.848633,7085.369141,22962,11974,0,1794,2452,2457,1811,1791,1673,8,6985.022461,1793,F-RBAD,28213.08252,11978,-16239.08252,-2,0.81933593,1864474058,39982,39985,40187.08252,-205.0825195,11768.91748,-3,-24,-2,205.0825195,
11/6/2016 18:01,7054.029297,7089.036133,7085.583984,22939,11975,0,1793,2452,2456,1810,1791,1674,8,6985.210449,1793,F-RBAD,28213.85986,11976,-16238.85986,1,0.77734376,1864502272,39982,39985,40188.85986,-206.8598633,11768.14014,-3,-23,1,206.8598633,
11/6/2016 18:01,7054.22998,7089.21875,7085.746094,22915,11973,0,1793,2451,2455,1810,1790,1675,8,6985.411621,1793,F-RBAD,28214.60645,11974,-16241.60645,-2,0.74658202,1864530487,39982,39985,40187.60645,-205.6064453,11767.39355,-3,-24,-2,205.6064453,
11/6/2016 18:01,7054.399414,7089.412109,7085.942383,22895,11971,0,1793,2451,2455,1810,1789,1675,8,6985.560059,1793,F-RBAD,28215.31396,11973,-16244.31396,-2,0.70751953,1864558702,39982,39985,40186.31396,-204.3139648,11766.68604,-3,-20,-2,204.3139648,
11/6/2016 18:01,7054.565918,7089.580078,7086.113281,22868,11970,0,1793,2449,2456,1810,1791,1674,8,6985.748047,1793,F-RBAD,28216.00732,11973,-16246.00732,-1,0.69335938,1864586918,39982,39985,40186.00732,-204.0073242,11765.99268,-3,-27,-1,204.0073242,
11/6/2016 18:01,7054.731934,7089.77002,7086.304688,22840,11969,0,1792,2448,2457,1810,1790,1674,8,6985.914551,1793,F-RBAD,28216.72119,11971,-16247.72119,-1,0.71386718,1864615135,39982,39985,40185.72119,-203.7211914,11765.27881,-3,-28,-1,203.7211914,
11/6/2016 18:01,7054.92041,7089.916992,7086.477051,22820,11967,0,1792,2450,2455,1809,1790,1674,8,6986.103516,1793,F-RBAD,28217.41797,11970,-16250.41797,-2,0.69677735,1864643352,39982,39985,40184.41797,-202.4179688,11764.58203,-3,-20,-2,202.4179688,
11/6/2016 18:01,7055.089355,7090.108398,7086.650879,22795,11965,0,1792,2449,2455,1807,1791,1673,8,6986.293945,1793,F-RBAD,28218.14258,11967,-16253.14258,-2,0.72460938,1864671570,39982,39985,40183.14258,-201.1425781,11763.85742,-3,-25,-2,201.1425781,
11/6/2016 18:01,7055.280762,7090.279785,7086.846191,22771,11962,0,1791,2449,2454,1807,1788,1675,8,6986.442383,1793,F-RBAD,28218.84912,11964,-16256.84912,-3,0.70654297,1864699789,39982,39985,40180.84912,-198.8491211,11763.15088,-3,-24,-3,198.8491211,
11/6/2016 18:01,7055.429688,7090.473633,7087.020996,22750,11957,0,1792,2449,2453,1806,1783,1676,8,6986.633301,1793,F-RBAD,28219.55762,11959,-16262.55762,-5,0.70849608,1864728009,39982,39985,40176.55762,-194.5576172,11762.44238,-3,-21,-5,194.5576172,
11/6/2016 18:01,7055.621094,7090.666992,7087.217773,22729,11952,0,1791,2447,2454,1806,1781,1675,8,6986.803711,1793,F-RBAD,28220.30957,11954,-16268.30957,-5,0.75195314,1864756229,39982,39985,40172.30957,-190.3095703,11761.69043,-3,-21,-5,190.3095703,
11/6/2016 18:01,7055.789063,7090.81543,7087.390625,22707,11949,0,1790,2445,2454,1806,1781,1673,8,6986.993164,1793,F-RBAD,28220.98828,11949,-16271.98828,-3,0.67871093,1864784450,39982,39985,40169.98828,-187.9882813,11761.01172,-3,-22,-3,187.9882813,
11/6/2016 18:01,7055.975586,7091.002441,7087.582031,22687,11946,0,1790,2445,2454,1806,1782,1671,8,6987.158691,1793,F-RBAD,28221.71875,11948,-16275.71875,-3,0.73046876,1864812672,39982,39985,40167.71875,-185.71875,11760.28125,-3,-20,-3,185.71875,
11/6/2016 18:01,7056.138184,7091.16748,7087.728027,22663,11945,0,1790,2446,2453,1805,1784,1669,8,6987.321777,1793,F-RBAD,28222.35547,11947,-16277.35547,-1,0.63671873,1864840894,39982,39985,40167.35547,-185.3554687,11759.64453,-3,-24,-1,185.3554687,
11/6/2016 18:01,7056.29834,7091.348145,7087.913086,22642,11943,0,1790,2447,2452,1804,1786,1667,8,6987.481934,1793,F-RBAD,28223.0415,11946,-16280.0415,-2,0.68603516,1864869117,39982,39985,40166.0415,-184.0415039,11758.9585,-3,-21,-2,184.0415039,
11/6/2016 18:01,7056.478027,7091.508789,7088.077148,22621,11941,0,1790,2447,2451,1803,1785,1667,8,6987.661621,1793,F-RBAD,28223.72559,11943,-16282.72559,-2,0.68408203,1864897341,39982,39985,40164.72559,-182.7255859,11758.27441,-3,-21,-2,182.7255859,
11/6/2016 18:01,7056.638184,7091.692383,7088.262207,22600,11940,0,1790,2447,2449,1802,1785,1667,8,6987.821289,1793,F-RBAD,28224.41406,11940,-16284.41406,-1,0.68847656,1864925565,39982,39985,40164.41406,-182.4140625,11757.58594,-3,-21,-1,182.4140625,
11/6/2016 18:01,7056.820801,7091.834961,7088.407715,22577,11939,0,1790,2446,2449,1801,1785,1668,8,6988.001953,1793,F-RBAD,28225.06543,11939,-16286.06543,-1,0.65136719,1864953791,39982,39985,40164.06543,-182.0654297,11756.93457,-3,-23,-1,182.0654297,
11/6/2016 18:01,7056.984375,7092.019531,7088.59668,22553,11938,0,1789,2447,2449,1801,1786,1667,8,6988.144043,1793,F-RBAD,28225.74463,11939,-16287.74463,-1,0.67919923,1864982016,39982,39985,40163.74463,-181.7446289,11756.25537,-3,-24,-1,181.7446289,
11/6/2016 18:01,7057.168457,7092.182129,7088.764648,22533,11937,0,1789,2446,2450,1800,1786,1668,8,6988.328125,1793,F-RBAD,28226.44336,11939,-16289.44336,-1,0.69873047,1865010243,39982,39985,40163.44336,-181.4433594,11755.55664,-3,-20,-1,181.4433594,
11/6/2016 18:01,7057.311523,7092.370605,7088.954102,22510,11938,0,1789,2447,2449,1799,1787,1669,8,6988.492188,1793,F-RBAD,28227.12842,11940,-16289.12842,1,0.68505859,1865038470,39982,39985,40165.12842,-183.128418,11754.87158,-3,-23,1,183.128418,
11/6/2016 18:01,7057.49707,7092.538574,7089.123535,22484,11938,0,1789,2448,2448,1798,1788,1670,8,6988.677246,1793,F-RBAD,28227.83643,11941,-16289.83643,0,0.70800781,1865066698,39982,39985,40165.83643,-183.8364258,11754.16357,-3,-26,0,183.8364258,
11/6/2016 18:01,7057.663574,7092.707031,7089.316406,22465,11941,0,1789,2447,2449,1798,1789,1672,8,6988.84375,1793,F-RBAD,28228.53076,11944,-16287.53076,3,0.69433594,1865094926,39982,39985,40169.53076,-187.5307617,11753.46924,-3,-19,3,187.5307617,
11/6/2016 18:01,7057.85498,7092.878418,7089.469727,22439,11941,0,1788,2447,2448,1797,1788,1673,8,6989.013672,1793,F-RBAD,28229.2168,11941,-16288.2168,0,0.68603516,1865123155,39982,39985,40170.2168,-188.2167969,11752.7832,-3,-26,0,188.2167969,
11/6/2016 18:01,7058.026855,7093.075684,7089.668945,22415,11940,0,1788,2447,2448,1796,1787,1675,8,6989.185059,1793,F-RBAD,28229.95654,11941,-16289.95654,-1,0.73974608,1865151385,39982,39985,40169.95654,-187.956543,11752.04346,-3,-24,-1,187.956543,
11/6/2016 18:01,7058.20166,7093.254883,7089.847656,22393,11939,0,1788,2446,2448,1796,1786,1677,8,6989.380371,1793,F-RBAD,28230.68457,11941,-16291.68457,-1,0.72802735,1865179616,39982,39985,40169.68457,-187.6845703,11751.31543,-3,-22,-1,187.6845703,
11/6/2016 18:01,7058.378418,7093.457031,7090.05127,22367,11937,0,1788,2445,2448,1796,1784,1678,8,6989.578125,1793,F-RBAD,28231.46484,11939,-16294.46484,-2,0.78027344,1865207848,39982,39985,40168.46484,-186.4648438,11750.53516,-3,-26,-2,186.4648438,
11/6/2016 18:01,7058.578125,7093.614258,7090.256836,22353,11936,0,1787,2444,2449,1796,1786,1677,8,6989.756348,1793,F-RBAD,28232.20557,11939,-16296.20557,-1,0.74072266,1865236080,39982,39985,40168.20557,-186.2055664,11749.79443,-3,-14,-1,186.2055664,
11/6/2016 18:01,7058.756348,7093.814453,7090.416504,22326,11938,0,1787,2443,2450,1796,1789,1677,8,6989.934082,1793,F-RBAD,28232.92139,11942,-16294.92139,2,0.71582031,1865264313,39982,39985,40170.92139,-188.9213867,11749.07861,-3,-27,2,188.9213867,
11/6/2016 18:01,7058.956055,7094.016602,7090.621094,22305,11940,0,1787,2445,2447,1796,1792,1676,8,6990.11084,1793,F-RBAD,28233.70459,11943,-16293.70459,2,0.78320312,1865292546,39982,39985,40173.70459,-191.7045898,11748.29541,-3,-21,2,191.7045898,
11/6/2016 18:01,7059.109375,7094.193359,7090.802246,22284,11943,0,1787,2445,2447,1795,1795,1677,8,6990.308105,1793,F-RBAD,28234.41309,11946,-16291.41309,3,0.7084961,1865320781,39982,39985,40177.41309,-195.4130859,11747.58691,-3,-21,3,195.4130859,
11/6/2016 18:01,7059.306152,7094.395508,7091.003418,22260,11946,0,1787,2445,2446,1795,1796,1678,8,6990.481934,1793,F-RBAD,28235.18701,11947,-16289.18701,3,0.77392577,1865349016,39982,39985,40181.18701,-199.1870117,11746.81299,-3,-24,3,199.1870117,
11/6/2016 18:01,7059.501465,7094.550293,7091.182129,22235,11945,0,1787,2444,2446,1795,1795,1678,8,6990.677246,1793,F-RBAD,28235.91113,11945,-16290.91113,-1,0.7241211,1865377252,39982,39985,40180.91113,-198.9111328,11746.08887,-3,-25,-1,198.9111328,
11/6/2016 18:01,7059.677246,7094.749023,7091.362305,22211,11943,0,1786,2444,2447,1795,1794,1678,8,6990.853027,1793,F-RBAD,28236.6416,11944,-16293.6416,-2,0.73046875,1865405488,39982,39985,40179.6416,-197.6416016,11745.3584,-3,-24,-2,197.6416016,
11/6/2016 18:01,7059.878418,7094.928711,7091.545898,22186,11942,0,1786,2444,2447,1795,1795,1677,8,6991.031738,1793,F-RBAD,28237.38477,11944,-16295.38477,-1,0.74316407,1865433726,39982,39985,40179.38477,-197.3847656,11744.61523,-3,-25,-1,197.3847656,
11/6/2016 18:01,7060.038574,7095.13623,7091.757813,22165,11943,0,1786,2444,2446,1795,1796,1678,8,6991.214844,1793,F-RBAD,28238.14746,11945,-16295.14746,1,0.76269531,1865461964,39982,39985,40181.14746,-199.1474609,11743.85254,-3,-21,1,199.1474609,
11/6/2016 18:01,7060.25,7095.327148,7091.950195,22143,11940,0,1786,2444,2446,1795,1794,1678,8,6991.42627,1793,F-RBAD,28238.95361,11943,-16298.95361,-3,0.80615234,1865490203,39982,39985,40178.95361,-196.9536133,11743.04639,-3,-22,-3,196.9536133,
11/6/2016 18:01,7060.444336,7095.522949,7092.174316,22121,11939,0,1786,2443,2447,1794,1793,1678,8,6991.619629,1793,F-RBAD,28239.76123,11941,-16300.76123,-1,0.8076172,1865518443,39982,39985,40178.76123,-196.7612305,11742.23877,-3,-22,-1,196.7612305,
11/6/2016 18:01,7060.669434,7095.722656,7092.354492,22101,11938,0,1785,2443,2447,1794,1793,1678,8,6991.845703,1793,F-RBAD,28240.59229,11940,-16302.59229,-1,0.83105467,1865546683,39982,39985,40178.59229,-196.5922851,11741.40771,-3,-20,-1,196.5922851,
